id,order_date,supplier_code,supplier_name,item_category_code,item_category_name,item_code,item_name,um,order_number,entered_by_name,indent_number,department,department_name,cost_project,cost_project_name,currency_code,currency_name,exchange_rate,stock_type_name,order_value,order_quantity,bal_qty,rate
20573,2025-04-18 00:00:00,CKP01,"Brown, Watts and Hurley",SS04,Plastic Pipe & fitting,S0M162436,PU Connec,NOS,PR25Y-00140,KRUSHNA,IR25Y-00109,DEP20,KALIKA ROL,CUTBE,Project Multi-layered actuating ability,INR,INDIAN RUPEE,      1.00000,Revenue,2242,20,0,95
20574,2025-04-18 00:00:00,CKP01,"Brown, Watts and Hurley",C0034,Pipe Line Fitting,S0M162384,PU connec,NOS,PR25Y-00140,KRUSHNA,IR25Y-00109,DEP20,KALIKA ROL,CUTBE,Project Multi-layered actuating ability,INR,INDIAN RUPEE,      1.00000,Revenue,400,20,0,20
20575,2025-04-18 00:00:00,CKP01,"Brown, Watts and Hurley",HEX,Hex Nipple,S0M380465,PU Connec,NOS,PR25Y-00140,KRUSHNA,IR25Y-00109,DEP20,KALIKA ROL,CUTBE,Project Multi-layered actuating ability,INR,INDIAN RUPEE,      1.00000,Revenue,2950,20,0,125
20899,2025-04-22 00:00:00,CDS01,Roberts-Cabrera,C0003,Automation,S0E020583,Electroni,NOS,PR25Y-00172,KRUSHNA,IR25Y-00151,DEP20,KALIKA ROL,CUTBE,Project Multi-layered actuating ability,INR,INDIAN RUPEE,      1.00000,Revenue,13732,1,0,12250
21098,2025-04-25 00:00:00,CCA07,Molina LLC,C0019,Daily Consumable,S0M010302,Hook 5 To,NOS,PR25Y-00193,KRUSHNA,IR25Y-00170,DEP20,KALIKA ROL,CUTBE,Project Multi-layered actuating ability,INR,INDIAN RUPEE,      1.00000,Revenue,4435,6,0,696
21120,2025-04-25 00:00:00,CSS02,Clark Group,C0068,HYD & PNUMATIC CYLINDER,S0H090088,Pneumatic,NOS,PR25Y-00187,KRUSHNA,IR25Y-00164,DEP20,KALIKA ROL,CUTBE,Project Multi-layered actuating ability,INR,INDIAN RUPEE,      1.00000,Capital,3014,1,0,3930
21354,2025-04-28 00:00:00,CDS01,Roberts-Cabrera,C0003,Automation,S0E020479,Proximity,NOS,PR25Y-00216,KRUSHNA,IR25Y-00192,DEP20,KALIKA ROL,CUTBE,Project Multi-layered actuating ability,INR,INDIAN RUPEE,      1.00000,Revenue,27276,1,0,24332
21352,2025-04-28 00:00:00,CBR10,"Reynolds, Mitchell and Hansen",C0003,Automation,S0E020479,Proximity,NOS,PR25Y-00218,KRUSHNA,IR25Y-00192,DEP20,KALIKA ROL,CUTBE,Project Multi-layered actuating ability,INR,INDIAN RUPEE,      1.00000,Revenue,18496,2,2,10736
22037,2025-09-13 00:00:00,CGA07,Howard-Nelson,C0024,General Tool,S0M091174,Circlip E,NOS,PR25Y-01193,KRUSHNA,IR25Y-01089,DEP20,KALIKA ROL,CUTBE,Project Multi-layered actuating ability,INR,INDIAN RUPEE,      1.00000,Revenue,826,20,20,35
22762,2025-09-24 00:00:00,CDA05,"Anderson, Johnson and Williams",C0042,Pressure & Temp Gauge,S0M240303,Pressure,NOS,PR25Y-01286,KRUSHNA,IR25Y-01173,DEP20,KALIKA ROL,CUTBE,Project Multi-layered actuating ability,INR,INDIAN RUPEE,      1.00000,Revenue,720,1,1,720
23316,2025-01-10 00:00:00,CKP01,"Brown, Watts and Hurley",C0043,Gear & Rigid Coupling,S0M250246,Star Rubb,NOS,PR25Y-01349,KRUSHNA,IR25Y-01231,DEP20,KALIKA ROL,CUTBE,Project Multi-layered actuating ability,INR,INDIAN RUPEE,      1.00000,Revenue,666,2,0,444
23769,2025-07-10 00:00:00,CCA06,"Fischer, Sanchez and Warner",C0027,General,S0M092622,Damber Pa,NOS,PR25Y-01387,PARMESHWAR TIDK,IR25Y-01264,CUTBE,Garment/textile technologist,CUTBE,Project Multi-layered actuating ability,INR,INDIAN RUPEE,      1.00000,Revenue,300,1,0,300
23837,2025-10-10 00:00:00,CCA06,"Fischer, Sanchez and Warner",C0027,General,S0M092622,Damber Pa,NOS,PR25Y-01403,PARMESHWAR TIDK,IR25Y-01280,CUTBE,Garment/textile technologist,CUTBE,Project Multi-layered actuating ability,INR,INDIAN RUPEE,      1.00000,Revenue,900,3,0,300
23805,2025-09-10 00:00:00,CSS02,Clark Group,C0041,Hyd Valve Spare,S0M230724,DC Valve,NOS,PR25Y-01397,KRUSHNA,IR25Y-01275,DEP20,KALIKA ROL,CUTBE,Project Multi-layered actuating ability,INR,INDIAN RUPEE,      1.00000,Revenue,9820.17,2,2,4910
23806,2025-09-10 00:00:00,CSS02,Clark Group,C0041,Hyd Valve Spare,S0M230234,Direction,NOS,PR25Y-01397,KRUSHNA,IR25Y-01275,DEP20,KALIKA ROL,CUTBE,Project Multi-layered actuating ability,INR,INDIAN RUPEE,      1.00000,Revenue,15245.83,2,0,6460
24476,2025-10-17 00:00:00,CCA06,"Fischer, Sanchez and Warner",C0027,General,S0M092622,Damber Pa,NOS,PR25Y-01456,PARMESHWAR TIDK,IR25Y-01336,CUTBE,Garment/textile technologist,CUTBE,Project Multi-layered actuating ability,INR,INDIAN RUPEE,      1.00000,Revenue,900,3,0,300
24572,2025-10-20 00:00:00,CDA05,"Anderson, Johnson and Williams",C0042,Pressure & Temp Gauge,S0M240297,Pressure,NOS,PR25Y-01482,PARMESHWAR TIDK,IR25Y-01357,DEP20,KALIKA ROL,CUTBE,Project Multi-layered actuating ability,INR,INDIAN RUPEE,      1.00000,Revenue,1770,2,2,750
25267,2025-10-28 00:00:00,CMA22,"Scott, Silva and Pacheco",C0038,Oil Seal & seal kit & o ring,S0M201007,Seal Kit,SET,PR25Y-01522,YUVRAJ,IR25Y-01392,DEP20,KALIKA ROL,CUTBE,Project Multi-layered actuating ability,INR,INDIAN RUPEE,      1.00000,Revenue,12447,2,2,6915
25596,2025-03-11 00:00:00,CSH25,"Ross, Merritt and Rodriguez",C0024,General Tool,S0M060107,Tap Set 1,SET,PR25Y-01558,PARMESHWAR TIDK,IR25Y-01421,CUTBE,Garment/textile technologist,CUTBE,Project Multi-layered actuating ability,INR,INDIAN RUPEE,      1.00000,Revenue,1449,1,0,1228
15449,2025-06-05 00:00:00,CDS01,Roberts-Cabrera,C0027,General,S0M092538,Axel Roll,NOS,PR25Y-00277,KRUSHNA,IR25Y-00247,DEP20,KALIKA ROL,CUTBE,Project Multi-layered actuating ability,INR,INDIAN RUPEE,      1.00000,Revenue,2455.04,2,0,1095
15448,2025-06-05 00:00:00,CDS01,Roberts-Cabrera,C0027,General,S0M092539,Adjustmen,NOS,PR25Y-00277,KRUSHNA,IR25Y-00247,DEP20,KALIKA ROL,CUTBE,Project Multi-layered actuating ability,INR,INDIAN RUPEE,      1.00000,Revenue,4635.41,1,0,4135
20900,2025-04-22 00:00:00,CDS01,Roberts-Cabrera,PM,Plant & Machinery,S0A010774,Sprial Be,NOS,PR25Y-00176,KRUSHNA,IR25Y-00073,DEP20,KALIKA ROL,CUTBE,Project Multi-layered actuating ability,INR,INDIAN RUPEE,      1.00000,Capital,401200,1,0,340000
21100,2025-04-25 00:00:00,CDS01,Roberts-Cabrera,C0006,Cable All Type,S0A010880,PLAIN ROL,NOS,PR25Y-00194,KRUSHNA,IR25Y-00170,DEP20,KALIKA ROL,CUTBE,Project Multi-layered actuating ability,INR,INDIAN RUPEE,      1.00000,Revenue,36769,4,0,8200
15356,2025-06-28 00:00:00,CNE07,Hanson and Sons,C0039,Bearing,S0M210041,Bearing 2,NOS,PR25Y-00641,KRUSHNA,IR25Y-00582,DEP20,KALIKA ROL,CUTBE,Project Multi-layered actuating ability,INR,INDIAN RUPEE,      1.00000,Revenue,16048,2,0,6800
15355,2025-06-28 00:00:00,CNE07,Hanson and Sons,C0039,Bearing,S0M210034,Bearing 2,NOS,PR25Y-00641,KRUSHNA,IR25Y-00582,DEP20,KALIKA ROL,CUTBE,Project Multi-layered actuating ability,INR,INDIAN RUPEE,      1.00000,Revenue,7198,2,0,3050
15358,2025-06-28 00:00:00,CNE07,Hanson and Sons,C0039,Bearing,S0M210178,Bearing 6,NOS,PR25Y-00641,KRUSHNA,IR25Y-00582,DEP20,KALIKA ROL,CUTBE,Project Multi-layered actuating ability,INR,INDIAN RUPEE,      1.00000,Revenue,9086,1,0,7700
15721,2025-05-19 00:00:00,CNE07,Hanson and Sons,C0039,Bearing,S0M210132,Bearing 6,NOS,PR25Y-00366,KRUSHNA,IR25Y-00330,DEP20,KALIKA ROL,CUTBE,Project Multi-layered actuating ability,INR,INDIAN RUPEE,      1.00000,Revenue,418.9,2,0,355
15720,2025-05-19 00:00:00,CNE07,Hanson and Sons,C0039,Bearing,S0M210197,Bearing 6,NOS,PR25Y-00366,KRUSHNA,IR25Y-00330,DEP20,KALIKA ROL,CUTBE,Project Multi-layered actuating ability,INR,INDIAN RUPEE,      1.00000,Revenue,4427.39,4,0,1876
18081,2025-08-28 00:00:00,CNE07,Hanson and Sons,C0039,Bearing,S0M210132,Bearing 6,NOS,PR25Y-01047,KRUSHNA,IR25Y-00954,DEP20,KALIKA ROL,CUTBE,Project Multi-layered actuating ability,INR,INDIAN RUPEE,      1.00000,Revenue,418.89,2,0,355
14735,2025-07-23 00:00:00,CSC03,Brewer-Taylor,C0027,General,S0M092578,SHAFT FOR,NOS,PR25Y-00800,KRUSHNA,IR25Y-00718,DEP20,KALIKA ROL,CUTBE,Project Multi-layered actuating ability,INR,INDIAN RUPEE,      1.00000,Revenue,22288.01,1,0,20310
14734,2025-07-23 00:00:00,CSC03,Brewer-Taylor,C0027,General,S0M092579,STOP RING,NOS,PR25Y-00800,KRUSHNA,IR25Y-00718,DEP20,KALIKA ROL,CUTBE,Project Multi-layered actuating ability,INR,INDIAN RUPEE,      1.00000,Revenue,54.88,1,0,50
14737,2025-07-23 00:00:00,CSC03,Brewer-Taylor,C0038,Oil Seal & seal kit & o ring,S0M200990,RUBBER SE,NOS,PR25Y-00800,KRUSHNA,IR25Y-00718,DEP20,KALIKA ROL,CUTBE,Project Multi-layered actuating ability,INR,INDIAN RUPEE,      1.00000,Revenue,691.35,1,0,630
15756,2025-05-20 00:00:00,CVE06,"Keller, Mcclain and Neal",C0034,Pipe Line Fitting,S0M160242,GI Union,NOS,PR25Y-00374,KRUSHNA,IR25Y-00322,DEP20,KALIKA ROL,CUTBE,Project Multi-layered actuating ability,INR,INDIAN RUPEE,      1.00000,Revenue,349.94,3,0,98.85
15753,2025-05-20 00:00:00,CVE06,"Keller, Mcclain and Neal",C0015,Daily Electricals,S0E140698,GI Pipe 1,NOS,PR25Y-00374,KRUSHNA,IR25Y-00322,DEP20,KALIKA ROL,CUTBE,Project Multi-layered actuating ability,INR,INDIAN RUPEE,      1.00000,Revenue,9388.42,6,0,1326
15752,2025-05-20 00:00:00,CVE06,"Keller, Mcclain and Neal",C0034,Pipe Line Fitting,S0M230142,Ball Valv,NOS,PR25Y-00374,KRUSHNA,IR25Y-00322,DEP20,KALIKA ROL,CUTBE,Project Multi-layered actuating ability,INR,INDIAN RUPEE,      1.00000,Revenue,826.03,4,0,175
15751,2025-05-20 00:00:00,CVE06,"Keller, Mcclain and Neal",C0034,Pipe Line Fitting,S0M160248,"GI Tee 1""",NOS,PR25Y-00374,KRUSHNA,IR25Y-00322,DEP20,KALIKA ROL,CUTBE,Project Multi-layered actuating ability,INR,INDIAN RUPEE,      1.00000,Revenue,171.93,2,0,72.85
15757,2025-05-20 00:00:00,CVE06,"Keller, Mcclain and Neal",C0034,Pipe Line Fitting,S0M230140,Ball Valv,NOS,PR25Y-00374,KRUSHNA,IR25Y-00322,DEP20,KALIKA ROL,CUTBE,Project Multi-layered actuating ability,INR,INDIAN RUPEE,      1.00000,Revenue,1600.14,4,0,339
15754,2025-05-20 00:00:00,CVE06,"Keller, Mcclain and Neal",C0034,Pipe Line Fitting,S0M161392,GI Barrel,NOS,PR25Y-00374,KRUSHNA,IR25Y-00322,DEP20,KALIKA ROL,CUTBE,Project Multi-layered actuating ability,INR,INDIAN RUPEE,      1.00000,Revenue,80.21,2,0,33.99
19405,2025-05-09 00:00:00,CCA06,"Fischer, Sanchez and Warner",C0019,Daily Consumable,S0M010048,Multimete,NOS,PR25Y-01105,PARMESHWAR TIDK,IR25Y-01005,CUTBE,Garment/textile technologist,CUTBE,Project Multi-layered actuating ability,INR,INDIAN RUPEE,      1.00000,Revenue,4000,16,0,250
14709,2025-07-21 00:00:00,CDI02,Lucas Ltd,C0034,Pipe Line Fitting,S0M160996,PU Tube 8,MTR,PR25Y-00788,PARMESHWAR TIDK,IR25Y-00710,CUTBE,Garment/textile technologist,CUTBE,Project Multi-layered actuating ability,INR,INDIAN RUPEE,      1.00000,Revenue,850,30,0,24
14271,2025-05-08 00:00:00,CKP01,"Brown, Watts and Hurley",C0034,Pipe Line Fitting,S0M160240,GI Union,NOS,PR25Y-00881,KRUSHNA,IR25Y-00800,DEP20,KALIKA ROL,CUTBE,Project Multi-layered actuating ability,INR,INDIAN RUPEE,      1.00000,Revenue,108.56,2,2,46
14275,2025-05-08 00:00:00,CKP01,"Brown, Watts and Hurley",C0034,Pipe Line Fitting,S0M160254,GI Barrel,NOS,PR25Y-00881,KRUSHNA,IR25Y-00800,DEP20,KALIKA ROL,CUTBE,Project Multi-layered actuating ability,INR,INDIAN RUPEE,      1.00000,Revenue,70.8,2,2,30
14272,2025-05-08 00:00:00,CKP01,"Brown, Watts and Hurley",C0034,Pipe Line Fitting,S0M160696,GI Elbow,NOS,PR25Y-00881,KRUSHNA,IR25Y-00800,DEP20,KALIKA ROL,CUTBE,Project Multi-layered actuating ability,INR,INDIAN RUPEE,      1.00000,Revenue,89.68,4,4,19
15574,2025-05-13 00:00:00,CAN23,"Morales, Nelson and Taylor",C0072,CUT BEND M/C SPARE,S0A011023,Lower pul,NOS,PR25Y-00331,KRUSHNA,IR25Y-00294,DEP20,KALIKA ROL,CUTBE,Project Multi-layered actuating ability,INR,INDIAN RUPEE,      1.00000,Revenue,13786.86,1,0,19473
15571,2025-05-13 00:00:00,CAN23,"Morales, Nelson and Taylor",C0072,CUT BEND M/C SPARE,S0A011027,Upper pul,NOS,PR25Y-00331,KRUSHNA,IR25Y-00294,DEP20,KALIKA ROL,CUTBE,Project Multi-layered actuating ability,INR,INDIAN RUPEE,      1.00000,Revenue,3830.28,1,0,5410
15570,2025-05-13 00:00:00,CAN23,"Morales, Nelson and Taylor",C0072,CUT BEND M/C SPARE,S0A011029,Lower Pul,NOS,PR25Y-00331,KRUSHNA,IR25Y-00294,DEP20,KALIKA ROL,CUTBE,Project Multi-layered actuating ability,INR,INDIAN RUPEE,      1.00000,Revenue,3830.25,1,0,5410
15577,2025-05-13 00:00:00,CAN23,"Morales, Nelson and Taylor",C0072,CUT BEND M/C SPARE,S0A011028,Upper Pul,NOS,PR25Y-00331,KRUSHNA,IR25Y-00297,DEP20,KALIKA ROL,CUTBE,Project Multi-layered actuating ability,INR,INDIAN RUPEE,      1.00000,Revenue,9191.25,2,0,6491
15576,2025-05-13 00:00:00,CAN23,"Morales, Nelson and Taylor",C0072,CUT BEND M/C SPARE,S0A011024,Lower Pul,NOS,PR25Y-00331,KRUSHNA,IR25Y-00294,DEP20,KALIKA ROL,CUTBE,Project Multi-layered actuating ability,INR,INDIAN RUPEE,      1.00000,Revenue,3983.2,1,0,5626
15566,2025-05-13 00:00:00,CAN23,"Morales, Nelson and Taylor",C0072,CUT BEND M/C SPARE,S0A011020,Shaft for,NOS,PR25Y-00331,KRUSHNA,IR25Y-00294,DEP20,KALIKA ROL,CUTBE,Project Multi-layered actuating ability,INR,INDIAN RUPEE,      1.00000,Revenue,1839.38,2,0,1299
15568,2025-05-13 00:00:00,CAN23,"Morales, Nelson and Taylor",C0072,CUT BEND M/C SPARE,S0A011017,Vertical,NOS,PR25Y-00331,KRUSHNA,IR25Y-00294,DEP20,KALIKA ROL,CUTBE,Project Multi-layered actuating ability,INR,INDIAN RUPEE,      1.00000,Revenue,3983.2,2,0,2813
15567,2025-05-13 00:00:00,CAN23,"Morales, Nelson and Taylor",C0072,CUT BEND M/C SPARE,S0A011026,Upper Pul,NOS,PR25Y-00331,KRUSHNA,IR25Y-00294,DEP20,KALIKA ROL,CUTBE,Project Multi-layered actuating ability,INR,INDIAN RUPEE,      1.00000,Revenue,4595.61,1,0,6491
15564,2025-05-13 00:00:00,CAN23,"Morales, Nelson and Taylor",C0072,CUT BEND M/C SPARE,S0A011019,Horizonta,NOS,PR25Y-00331,KRUSHNA,IR25Y-00294,DEP20,KALIKA ROL,CUTBE,Project Multi-layered actuating ability,INR,INDIAN RUPEE,      1.00000,Revenue,3677.36,2,0,2597
14191,2025-07-31 00:00:00,CSH46,James-Morgan,C0039,Bearing,S0M210738,Bearing 6,NOS,PR25Y-00862,KRUSHNA,IR25Y-00779,DEP40,Video editor,KARC1,Project Focused web-enabled hub,INR,INDIAN RUPEE,      1.00000,Revenue,305.02,1,0,359
14192,2025-07-31 00:00:00,CSH46,James-Morgan,C0039,Bearing,S0M210687,Bearing 6,NOS,PR25Y-00862,KRUSHNA,IR25Y-00779,DEP40,Video editor,KARC1,Project Focused web-enabled hub,INR,INDIAN RUPEE,      1.00000,Revenue,398.48,1,0,469
14189,2025-07-31 00:00:00,CSH46,James-Morgan,C0055,Service,V01010231,Service C,NOS,PR25Y-00862,KRUSHNA,IR25Y-00779,DEP40,Video editor,KARC1,Project Focused web-enabled hub,INR,INDIAN RUPEE,      1.00000,Revenue,1062.05,1,0,900
14190,2025-07-31 00:00:00,CSH46,James-Morgan,C0007,Motor,S0E060785,Piston Co,NOS,PR25Y-00862,KRUSHNA,IR25Y-00779,DEP40,Video editor,KARC1,Project Focused web-enabled hub,INR,INDIAN RUPEE,      1.00000,Revenue,8072.45,3,0,3167
22771,2025-09-24 00:00:00,CSH46,James-Morgan,C0028,Hyd Hose Pipe,S0M100901,Hose Pipe,NOS,PR25Y-01283,PARMESHWAR TIDK,IR25Y-01169,DEP20,KALIKA ROL,KARC1,Project Focused web-enabled hub,INR,INDIAN RUPEE,      1.00000,Revenue,4484,1,0,3800
14533,2025-09-07 00:00:00,CSK06,Maldonado-Miller,C0039,Bearing,S0M210154,Bearing 6,NOS,PR25Y-00714,ABHIJEET,IR25Y-00644,DEP20,KALIKA ROL,GUI01,Project Cloned disintermediate contingency,INR,INDIAN RUPEE,      1.00000,Revenue,34014.75,200,0,144.13
15143,2025-12-06 00:00:00,CSK06,Maldonado-Miller,C0039,Bearing,S0M210767,Bearing 6,NOS,PR25Y-00534,ABHIJEET,IR25Y-00494,DEP20,KALIKA ROL,GUI01,Project Cloned disintermediate contingency,INR,INDIAN RUPEE,      1.00000,Revenue,26401.71,200,0,132.01
14592,2025-12-07 00:00:00,CST02,Russell LLC,C0026,Guide Shop,S0M080215,Nut Heigh,NOS,PR25Y-00725,PARMESHWAR TIDK,IR25Y-00655,DEP20,KALIKA ROL,GUI01,Project Cloned disintermediate contingency,INR,INDIAN RUPEE,      1.00000,Revenue,12274.98,30,0,346.75
14589,2025-12-07 00:00:00,CST02,Russell LLC,C0026,Guide Shop,S0M080220,Pivot Pin,NOS,PR25Y-00725,PARMESHWAR TIDK,IR25Y-00655,DEP20,KALIKA ROL,GUI01,Project Cloned disintermediate contingency,INR,INDIAN RUPEE,      1.00000,Revenue,33040.04,50,27,560
14687,2025-07-18 00:00:00,CSU42,Gamble-Brady,C0003,Automation,S0E020595,Automatio,NOS,PR25Y-00770,KRUSHNA,IR25Y-00687,DEP31,Prison officer,COT03,Project Quality-focused 24/7 challenge,INR,INDIAN RUPEE,      1.00000,Capital,650000,2,0,325000
14312,2025-06-08 00:00:00,CSP08,"Brown, Le and Barry",C0022,CNC Tool,S0M040282,Jaw Drive,NOS,PR25Y-00891,PARMESHWAR TIDK,IR25Y-00809,DEP07,CNC MACHIN,WOR01,Project Focused 3rdgeneration analyzer,INR,INDIAN RUPEE,      1.00000,Capital,73219,4,0,18250
14568,2025-11-07 00:00:00,CDE03,Cline Group,C0054,Oil & Grease,S0O020011,Cutting O,BRL,PR25Y-00723,PARMESHWAR TIDK,IR25Y-00654,DEP07,CNC MACHIN,WOR01,Project Focused 3rdgeneration analyzer,INR,INDIAN RUPEE,      1.00000,Revenue,35931,1,0,30450
14617,2025-07-14 00:00:00,CSP08,"Brown, Le and Barry",C0022,CNC Tool,S0M040162,PCD NOTCH,NOS,PR25Y-00740,PARMESHWAR TIDK,IR25Y-00669,DEP07,CNC MACHIN,WOR01,Project Focused 3rdgeneration analyzer,INR,INDIAN RUPEE,      1.00000,Revenue,212400,100,0,1800
14625,2025-07-15 00:00:00,CKJ01,Walsh PLC,C0022,CNC Tool,S0M040281,Shim for,NOS,PR25Y-00749,PARMESHWAR TIDK,IR25Y-00679,DEP07,CNC MACHIN,WOR01,Project Focused 3rdgeneration analyzer,INR,INDIAN RUPEE,      1.00000,Revenue,10030,10,0,850
14623,2025-07-15 00:00:00,CKJ01,Walsh PLC,C0022,CNC Tool,S0M040033,CNC Brass,NOS,PR25Y-00749,PARMESHWAR TIDK,IR25Y-00669,DEP07,CNC MACHIN,WOR01,Project Focused 3rdgeneration analyzer,INR,INDIAN RUPEE,      1.00000,Revenue,2360,1,0,2000
14624,2025-07-15 00:00:00,CKJ01,Walsh PLC,C0022,CNC Tool,S0M040266,CNC Tool,NOS,PR25Y-00743,PARMESHWAR TIDK,IR25Y-00669,DEP07,CNC MACHIN,WOR01,Project Focused 3rdgeneration analyzer,INR,INDIAN RUPEE,      1.00000,Revenue,8260,1,0,7000
15175,2025-06-16 00:00:00,CSP08,"Brown, Le and Barry",C0022,CNC Tool,S0M040280,Carbide R,NOS,PR25Y-00552,PARMESHWAR TIDK,IR25Y-00510,DEP07,CNC MACHIN,WOR01,Project Focused 3rdgeneration analyzer,INR,INDIAN RUPEE,      1.00000,Revenue,23600,20,0,1000
15502,2025-10-05 00:00:00,CKJ01,Walsh PLC,C0022,CNC Tool,S0M040278,Boring Ba,NOS,PR25Y-00302,PARMESHWAR TIDK,IR25Y-00271,DEP07,CNC MACHIN,WOR01,Project Focused 3rdgeneration analyzer,INR,INDIAN RUPEE,      1.00000,Revenue,7300,1,0,7300
15989,2025-12-08 00:00:00,CSP08,"Brown, Le and Barry",C0022,CNC Tool,S0M040162,PCD NOTCH,NOS,PR25Y-00927,PARMESHWAR TIDK,IR25Y-00846,DEP07,CNC MACHIN,WOR01,Project Focused 3rdgeneration analyzer,INR,INDIAN RUPEE,      1.00000,Revenue,212400,100,0,1800
16384,2025-08-17 00:00:00,CES01,Blackburn Inc,C0022,CNC Tool,S0M040088,SEAT/Shim,NOS,PR25Y-00960,PARMESHWAR TIDK,IR25Y-00874,DEP07,CNC MACHIN,WOR01,Project Focused 3rdgeneration analyzer,INR,INDIAN RUPEE,      1.00000,Revenue,5900,10,0,500
16596,2025-08-21 00:00:00,CCA06,"Fischer, Sanchez and Warner",C0015,Daily Electricals,S0E141403,Diode bri,NOS,PR25Y-00991,PARMESHWAR TIDK,IR25Y-00906,DEP07,CNC MACHIN,WOR01,Project Focused 3rdgeneration analyzer,INR,INDIAN RUPEE,      1.00000,Revenue,40,2,0,20
16595,2025-08-21 00:00:00,CCA06,"Fischer, Sanchez and Warner",C0015,Daily Electricals,S0E141324,Capacitor,NOS,PR25Y-00991,PARMESHWAR TIDK,IR25Y-00906,DEP07,CNC MACHIN,WOR01,Project Focused 3rdgeneration analyzer,INR,INDIAN RUPEE,      1.00000,Revenue,60,2,0,30
16699,2025-08-21 00:00:00,CKJ01,Walsh PLC,C0022,CNC Tool,S0M040192,Arbar TH5,NOS,PR25Y-00998,PARMESHWAR TIDK,IR25Y-00911,DEP07,CNC MACHIN,WOR01,Project Focused 3rdgeneration analyzer,INR,INDIAN RUPEE,      1.00000,Revenue,2832,1,1,2400
18113,2025-08-29 00:00:00,CGA07,Howard-Nelson,C0022,CNC Tool,S0M040073,Milin Too,NOS,PR25Y-01053,PARMESHWAR TIDK,IR25Y-00956,DEP24,MACHINE SH,WOR01,Project Focused 3rdgeneration analyzer,INR,INDIAN RUPEE,      1.00000,Revenue,8260,50,0,140
18119,2025-08-29 00:00:00,CKJ01,Walsh PLC,C0022,CNC Tool,S0M040193,Arbar TH,NOS,PR25Y-01055,PARMESHWAR TIDK,IR25Y-00951,DEP07,CNC MACHIN,WOR01,Project Focused 3rdgeneration analyzer,INR,INDIAN RUPEE,      1.00000,Revenue,38350,25,25,1300
18117,2025-08-29 00:00:00,CKJ01,Walsh PLC,C0022,CNC Tool,S0M040155,Arbar Th,NOS,PR25Y-01055,PARMESHWAR TIDK,IR25Y-00951,DEP07,CNC MACHIN,WOR01,Project Focused 3rdgeneration analyzer,INR,INDIAN RUPEE,      1.00000,Revenue,30680,20,20,1300
18118,2025-08-29 00:00:00,CKJ01,Walsh PLC,C0022,CNC Tool,S0M040049,CNC Tool,NOS,PR25Y-01055,PARMESHWAR TIDK,IR25Y-00951,DEP07,CNC MACHIN,WOR01,Project Focused 3rdgeneration analyzer,INR,INDIAN RUPEE,      1.00000,Revenue,16520,2,2,7000
18120,2025-08-29 00:00:00,CKJ01,Walsh PLC,C0022,CNC Tool,S0M040017,Arbar TH,NOS,PR25Y-01055,PARMESHWAR TIDK,IR25Y-00951,DEP07,CNC MACHIN,WOR01,Project Focused 3rdgeneration analyzer,INR,INDIAN RUPEE,      1.00000,Revenue,38350,25,25,1300
18183,2025-08-30 00:00:00,CSD01,Wright PLC,C0022,CNC Tool,S0M040044,RCGX 9mm,NOS,PR25Y-01071,PARMESHWAR TIDK,IR25Y-00949,DEP07,CNC MACHIN,WOR01,Project Focused 3rdgeneration analyzer,USD,US Dollar,     88.15000,Revenue,364561.07,200,200,21
18191,2025-08-30 00:00:00,CSD01,Wright PLC,C0022,CNC Tool,S0M040023,Carbide N,NOS,PR25Y-01071,PARMESHWAR TIDK,IR25Y-00949,DEP07,CNC MACHIN,WOR01,Project Focused 3rdgeneration analyzer,USD,US Dollar,     88.15000,Revenue,87667.82,100,100,10.1
18185,2025-08-30 00:00:00,CSD01,Wright PLC,C0022,CNC Tool,S0M040021,Carbide N,NOS,PR25Y-01071,PARMESHWAR TIDK,IR25Y-00949,DEP07,CNC MACHIN,WOR01,Project Focused 3rdgeneration analyzer,USD,US Dollar,     88.15000,Revenue,157976.26,200,200,9.1
18187,2025-08-30 00:00:00,CSD01,Wright PLC,C0022,CNC Tool,S0M040093,Sq. Cutte,NOS,PR25Y-01071,PARMESHWAR TIDK,IR25Y-00949,DEP07,CNC MACHIN,WOR01,Project Focused 3rdgeneration analyzer,USD,US Dollar,     88.15000,Revenue,44268.05,50,50,10.2
18182,2025-08-30 00:00:00,CSD01,Wright PLC,C0022,CNC Tool,S0M040040,RCGX 15mm,NOS,PR25Y-01071,PARMESHWAR TIDK,IR25Y-00949,DEP07,CNC MACHIN,WOR01,Project Focused 3rdgeneration analyzer,USD,US Dollar,     88.15000,Revenue,240436.18,100,100,27.7
18189,2025-08-30 00:00:00,CSD01,Wright PLC,C0022,CNC Tool,S0M040042,RCGX 6mm,NOS,PR25Y-01071,PARMESHWAR TIDK,IR25Y-00949,DEP07,CNC MACHIN,WOR01,Project Focused 3rdgeneration analyzer,USD,US Dollar,     88.15000,Revenue,345465.14,200,200,19.9
18438,2025-02-09 00:00:00,CSP08,"Brown, Le and Barry",C0022,CNC Tool,S0M040044,RCGX 9mm,NOS,PR25Y-01086,PARMESHWAR TIDK,IR25Y-00987,DEP07,CNC MACHIN,WOR01,Project Focused 3rdgeneration analyzer,INR,INDIAN RUPEE,      1.00000,Revenue,88500,50,50,1500
