id,grn_date,supplier_code,supplier_name,item_ctag_code,item_ctag_name,item_code,item_name,um,stock_type_name,grn_number,purchase_order_number,department,department_name,indent_number,currency_code,exchange_rate,cost_project,cost_project_name,currency_name,challan_qty,rate,net_amount
13453,2025-11-09 00:00:00,CCA06,"Fischer, Sanchez and Warner",C0027,General,S0M092561,Zip Lock,NOS,Revenue,GR25Y-01309,PR25Y-01156,DEP20,KALIKA ROLLING,IR25Y-01055,INR,      1.00000,STORE,Project Networked empowering open system,INDIAN RUP,500,.7,350
13450,2025-11-09 00:00:00,CCA06,"Fischer, Sanchez and Warner",C0027,General,S0M092536,Zip Lock,NOS,Revenue,GR25Y-01309,PR25Y-01156,DEP20,KALIKA ROLLING,IR25Y-01055,INR,      1.00000,STORE,Project Networked empowering open system,INDIAN RUP,200,.95,190
12797,2025-04-25 00:00:00,CMU02,"Copeland, Lopez and Williams",SS04,Plastic Pipe & fitti,S0M161564,CPVC Bush,NOS,Revenue,GR25Y-00214,PR25Y-00195,DEP20,KALIKA ROLLING,IR25Y-00172,INR,      1.00000,STORE,Project Networked empowering open system,INDIAN RUP,2,12.824,21.59
12798,2025-04-25 00:00:00,CMU02,"Copeland, Lopez and Williams",SS04,Plastic Pipe & fitti,S0M160748,CPVC Tee,NOS,Revenue,GR25Y-00214,PR25Y-00195,DEP20,KALIKA ROLLING,IR25Y-00172,INR,      1.00000,STORE,Project Networked empowering open system,INDIAN RUP,4,30.688,104.03
12799,2025-04-25 00:00:00,CMU02,"Copeland, Lopez and Williams",SS04,Plastic Pipe & fitti,S0M160734,Cpvc Coup,NOS,Revenue,GR25Y-00214,PR25Y-00195,DEP20,KALIKA ROLLING,IR25Y-00172,INR,      1.00000,STORE,Project Networked empowering open system,INDIAN RUP,3,9.46,24.05
12800,2025-04-25 00:00:00,CMU02,"Copeland, Lopez and Williams",SS04,Plastic Pipe & fitti,S0M160947,CPVC Coup,NOS,Revenue,GR25Y-00214,PR25Y-00195,DEP20,KALIKA ROLLING,IR25Y-00172,INR,      1.00000,STORE,Project Networked empowering open system,INDIAN RUP,5,16.072,68.11
12802,2025-04-25 00:00:00,CMU02,"Copeland, Lopez and Williams",SS04,Plastic Pipe & fitti,S0M161252,CPVC Elbo,NOS,Revenue,GR25Y-00214,PR25Y-00195,DEP20,KALIKA ROLLING,IR25Y-00172,INR,      1.00000,STORE,Project Networked empowering open system,INDIAN RUP,6,11.928,60.66
6814,2025-12-07 00:00:00,CSK06,Hayes-Bowers,C0039,Bearing,S0M210789,Bearing 2,NOS,Revenue,GR25Y-00829,PR25Y-00727,DEP20,KALIKA ROLLING,IR25Y-00661,INR,      1.00000,MISC#,Project Ergonomic value-added paradigm,INDIAN RUP,2,9214.56,18429.12
12803,2025-04-25 00:00:00,CMU02,"Copeland, Lopez and Williams",SS04,Plastic Pipe & fitti,S0M160750,CPVC Tank,NOS,Revenue,GR25Y-00214,PR25Y-00195,DEP20,KALIKA ROLLING,IR25Y-00172,INR,      1.00000,STORE,Project Networked empowering open system,INDIAN RUP,1,89.88,76.17
12804,2025-04-25 00:00:00,CMU02,"Copeland, Lopez and Williams",SS04,Plastic Pipe & fitti,S0M160527,Cpvc Elbo,NOS,Revenue,GR25Y-00214,PR25Y-00195,DEP20,KALIKA ROLLING,IR25Y-00172,INR,      1.00000,STORE,Project Networked empowering open system,INDIAN RUP,10,23.688,200.76
12805,2025-04-25 00:00:00,CMU02,"Copeland, Lopez and Williams",SS04,Plastic Pipe & fitti,S0M160526,Cpvc Pipe,NOS,Revenue,GR25Y-00214,PR25Y-00195,DEP20,KALIKA ROLLING,IR25Y-00172,INR,      1.00000,STORE,Project Networked empowering open system,INDIAN RUP,4,329,1115.31
12806,2025-04-25 00:00:00,CMU02,"Copeland, Lopez and Williams",C0034,Pipe Line Fitting,S0M161064,Ball Valv,NOS,Revenue,GR25Y-00214,PR25Y-00195,DEP20,KALIKA ROLLING,IR25Y-00172,INR,      1.00000,STORE,Project Networked empowering open system,INDIAN RUP,1,123.256,104.46
16907,2025-09-18 00:00:00,CBH05,"Jarvis, Stark and Wilson",RHF01,Induction Material,S0M380275,Rhf Casti,KGS,Revenue,GR25Y-01406,PR25Y-01140,DEP18,Call centre manager,IR25Y-01046,INR,      1.00000,RHF01,Project Front-line multimedia analyzer,INDIAN RUP,220,76,16720
13486,2025-12-09 00:00:00,CIN04,Adams-Thornton,C0001,Refractory,S0M380191,Fire Bric,NOS,Revenue,GR25Y-01334,PR25Y-01095,DEP18,Call centre manager,IR25Y-00993,INR,      1.00000,RHF01,Project Front-line multimedia analyzer,INDIAN RUP,150,152,22458
13488,2025-12-09 00:00:00,CIN04,Adams-Thornton,C0001,Refractory,S0R010318,Fire Bric,NOS,Revenue,GR25Y-01334,PR25Y-01095,DEP18,Call centre manager,IR25Y-00993,INR,      1.00000,RHF01,Project Front-line multimedia analyzer,INDIAN RUP,150,152,22458
13487,2025-12-09 00:00:00,CIN04,Adams-Thornton,C0001,Refractory,S0R010108,High Alum,KGS,Revenue,GR25Y-01334,PR25Y-01095,DEP18,Call centre manager,IR25Y-00993,INR,      1.00000,RHF01,Project Front-line multimedia analyzer,INDIAN RUP,500,26.3,12952.75
13508,2025-09-13 00:00:00,CIN04,Adams-Thornton,C0001,Refractory,S0R010319,Magnesite,NOS,Revenue,GR25Y-01349,PR25Y-01095,DEP18,Call centre manager,IR24Y-02479,INR,      1.00000,RHF01,Project Front-line multimedia analyzer,INDIAN RUP,900,515,456547.5
16886,2025-09-17 00:00:00,CIN04,Adams-Thornton,C0001,Refractory,S0M380056,Burnar Bl,NOS,Revenue,GR25Y-01386,PR25Y-01095,DEP18,Call centre manager,IR25Y-00993,INR,      1.00000,RHF01,Project Front-line multimedia analyzer,INDIAN RUP,2,10150,19995.5
16888,2025-09-17 00:00:00,CIN04,Adams-Thornton,C0001,Refractory,S0R010320,Fire Bric,NOS,Revenue,GR25Y-01386,PR25Y-01095,DEP18,Call centre manager,IR24Y-02479,INR,      1.00000,RHF01,Project Front-line multimedia analyzer,INDIAN RUP,600,144,85104
16889,2025-09-17 00:00:00,CIN04,Adams-Thornton,C0001,Refractory,S0M380201,Side Abut,NOS,Revenue,GR25Y-01386,PR25Y-01095,DEP18,Call centre manager,IR25Y-00993,INR,      1.00000,RHF01,Project Front-line multimedia analyzer,INDIAN RUP,40,230,9062
16887,2025-09-17 00:00:00,CIN04,Adams-Thornton,C0001,Refractory,S0M380188,End Abutm,NOS,Revenue,GR25Y-01386,PR25Y-01095,DEP18,Call centre manager,IR25Y-00993,INR,      1.00000,RHF01,Project Front-line multimedia analyzer,INDIAN RUP,40,330,13002
16885,2025-09-17 00:00:00,CIN04,Adams-Thornton,C0001,Refractory,S0R010274,Chrome Ma,NOS,Revenue,GR25Y-01387,PR25Y-01095,DEP18,Call centre manager,IR25Y-00993,INR,      1.00000,RHF01,Project Front-line multimedia analyzer,INDIAN RUP,1000,355,349675
17167,2025-09-24 00:00:00,CIN04,Adams-Thornton,C0001,Refractory,S0R010323,Burnar Bl,NOS,Revenue,GR25Y-01469,PR25Y-01276,DEP18,Call centre manager,IR25Y-01166,INR,      1.00000,RHF01,Project Front-line multimedia analyzer,INDIAN RUP,1,0,0
8220,2025-11-08 00:00:00,CAM03,Jacobs-Johnson,C0066,Oil Paint,S0M350016,Oil Paint,NOS,Revenue,GR25Y-01043,PR25Y-00889,DEP20,KALIKA ROLLING,IR25Y-00806,INR,      1.00000,RHF01,Project Front-line multimedia analyzer,INDIAN RUP,1,4900,4900
8221,2025-11-08 00:00:00,CAM03,Jacobs-Johnson,C0066,Oil Paint,S0M350239,Oil Paint,LTR,Revenue,GR25Y-01043,PR25Y-00889,DEP20,KALIKA ROLLING,IR25Y-00806,INR,      1.00000,RHF01,Project Front-line multimedia analyzer,INDIAN RUP,20,150.45,3009
13484,2025-12-09 00:00:00,CIN04,Adams-Thornton,C0001,Refractory,S0M380200,Fire Bric,NOS,Revenue,GR25Y-01334,PR25Y-01095,DEP18,Call centre manager,IR25Y-00993,INR,      1.00000,RHF01,Project Front-line multimedia analyzer,INDIAN RUP,800,152,119776
13485,2025-12-09 00:00:00,CIN04,Adams-Thornton,C0001,Refractory,S0M380202,Max Heat,KGS,Revenue,GR25Y-01334,PR25Y-01095,DEP18,Call centre manager,IR25Y-00993,INR,      1.00000,RHF01,Project Front-line multimedia analyzer,INDIAN RUP,1500,33,48757.5
16884,2025-09-17 00:00:00,CIN04,Adams-Thornton,C0001,Refractory,S0M380155,Fire Clay,KGS,Revenue,GR25Y-01385,PR25Y-01095,DEP18,Call centre manager,IR25Y-00993,INR,      1.00000,RHF01,Project Front-line multimedia analyzer,INDIAN RUP,750,6,4432.5
16904,2025-09-18 00:00:00,CBH05,"Jarvis, Stark and Wilson",RHF01,Induction Material,S0M380273,RHF Casti,KGS,Revenue,GR25Y-01406,PR25Y-01140,DEP18,Call centre manager,IR25Y-01046,INR,      1.00000,RHF01,Project Front-line multimedia analyzer,INDIAN RUP,40,76,3040
16905,2025-09-18 00:00:00,CBH05,"Jarvis, Stark and Wilson",RHF01,Induction Material,S0M091478,RHF Casti,KGS,Revenue,GR25Y-01406,PR25Y-01140,DEP18,Call centre manager,IR25Y-01046,INR,      1.00000,RHF01,Project Front-line multimedia analyzer,INDIAN RUP,30,76,2280
16906,2025-09-18 00:00:00,CBH05,"Jarvis, Stark and Wilson",RHF01,Induction Material,S0M380276,Rhf Casti,KGS,Revenue,GR25Y-01406,PR25Y-01140,DEP18,Call centre manager,IR25Y-01046,INR,      1.00000,RHF01,Project Front-line multimedia analyzer,INDIAN RUP,310,76,23560
16968,2025-09-19 00:00:00,CVA05,Alvarado Ltd,C0001,Refractory,S0R010110,Fire Bric,NOS,Revenue,GR25Y-01418,PR25Y-01245,DEP18,Call centre manager,IR25Y-01130,INR,      1.00000,RHF01,Project Front-line multimedia analyzer,INDIAN RUP,1200,32,38400
17166,2025-09-24 00:00:00,CIN04,Adams-Thornton,C0001,Refractory,S0R010110,Fire Bric,NOS,Revenue,GR25Y-01470,PR25Y-01276,DEP18,Call centre manager,IR25Y-01163,INR,      1.00000,RHF01,Project Front-line multimedia analyzer,INDIAN RUP,600,32,19200
16987,2025-09-20 00:00:00,CVA05,Alvarado Ltd,C0001,Refractory,S0R010110,Fire Bric,NOS,Revenue,GR25Y-01423,PR25Y-01245,DEP18,Call centre manager,IR25Y-01130,INR,      1.00000,RHF01,Project Front-line multimedia analyzer,INDIAN RUP,1200,32,38400
13452,2025-11-09 00:00:00,CCA06,"Fischer, Sanchez and Warner",FUR01,Furniture,S0H080132,MS Holdro,NOS,Revenue,GR25Y-01308,PR25Y-01156,DEP20,KALIKA ROLLING,IR25Y-01055,INR,      1.00000,FAB01,Project Adaptive tertiary superstructure,INDIAN RUP,2,60,120
9812,2025-08-31 00:00:00,CSH25,Maxwell and Sons,C0024,General Tool,S0M090611,Pocket In,NOS,Revenue,GR25Y-01213,PR25Y-01075,DEP20,KALIKA ROLLING,IR25Y-00980,INR,      1.00000,FAB01,Project Adaptive tertiary superstructure,INDIAN RUP,10,15,150
6187,2025-03-08 00:00:00,CPR42,Lewis LLC,C0027,General,S0M092483,Selling o,NOS,Capital,GR25Y-00996,PR25Y-00693,DEP20,KALIKA ROLLING,IR25Y-00625,INR,      1.00000,HOLDI,Project Vision-oriented non-volatile system engine,INDIAN RUP,1,1125000,1125000
8158,2025-05-29 00:00:00,CPR42,Lewis LLC,C0027,General,S0M092483,Selling o,NOS,Capital,GR25Y-00494,PR25Y-00435,MARKE,Technical author,IR25Y-00401,INR,      1.00000,HOLDI,Project Vision-oriented non-volatile system engine,INDIAN RUP,1,1125000,1125000
10337,2025-01-04 00:00:00,CPR42,Lewis LLC,C0027,General,S0M092483,Selling o,NOS,Capital,GR25Y-00005,PR24Y-02553,DEP20,KALIKA ROLLING,IR24Y-02407,INR,      1.00000,HOLDI,Project Vision-oriented non-volatile system engine,INDIAN RUP,1,1125000,1125000
12105,2025-04-18 00:00:00,CAN01,Bender-Davis,FUR01,Furniture,S0H080175,Gate Hing,NOS,Revenue,GR25Y-00153,PR25Y-00122,DEP20,KALIKA ROLLING,IR25Y-00110,INR,      1.00000,HOLDI,Project Vision-oriented non-volatile system engine,INDIAN RUP,4,330,1320
12104,2025-04-18 00:00:00,CAN01,Bender-Davis,C0027,General,S0M090228,Ms Holdro,NOS,Revenue,GR25Y-00154,PR25Y-00122,DEP20,KALIKA ROLLING,IR25Y-00110,INR,      1.00000,HOLDI,Project Vision-oriented non-volatile system engine,INDIAN RUP,2,100,200
12103,2025-04-18 00:00:00,CAN01,Bender-Davis,C0024,General Tool,S0M060171,MS Holdro,NOS,Revenue,GR25Y-00153,PR25Y-00122,DEP20,KALIKA ROLLING,IR25Y-00110,INR,      1.00000,HOLDI,Project Vision-oriented non-volatile system engine,INDIAN RUP,4,120,480
12106,2025-04-18 00:00:00,CAN01,Bender-Davis,C0027,General,S0M092528,Gate Hing,NOS,Revenue,GR25Y-00153,PR25Y-00122,DEP20,KALIKA ROLLING,IR25Y-00110,INR,      1.00000,HOLDI,Project Vision-oriented non-volatile system engine,INDIAN RUP,8,220,1760
12107,2025-04-18 00:00:00,CAN01,Bender-Davis,FUR01,Furniture,S0H080236,Tower Bol,NOS,Revenue,GR25Y-00153,PR25Y-00122,DEP20,KALIKA ROLLING,IR25Y-00110,INR,      1.00000,HOLDI,Project Vision-oriented non-volatile system engine,INDIAN RUP,3,150,450
13499,2025-09-13 00:00:00,CCA06,"Fischer, Sanchez and Warner",C0027,General,S0M091586,GI Wire,KGS,Revenue,GR25Y-01336,PR25Y-01188,DEP20,KALIKA ROLLING,IR25Y-01081,INR,      1.00000,HOLDI,Project Vision-oriented non-volatile system engine,INDIAN RUP,25,75,1875
18980,2025-01-11 00:00:00,CCA06,"Fischer, Sanchez and Warner",C0024,General Tool,S0M060283,Jambura P,NOS,Revenue,GR25Y-01783,PR25Y-01539,DEP20,KALIKA ROLLING,IR25Y-01407,INR,      1.00000,HOLDI,Project Vision-oriented non-volatile system engine,INDIAN RUP,2,150,300
18803,2025-10-28 00:00:00,CKU06,Merritt-Romero,WI,winding Material,S0E190021,Nomax Pap,KGS,Revenue,GR25Y-01737,PR25Y-01508,DEP27,Curator,IR25Y-01379,INR,      1.00000,ELE01,Project Multi-channeled well-modulated product,INDIAN RUP,.76,1650,1254
18799,2025-10-28 00:00:00,CKU06,Merritt-Romero,WI,winding Material,S0E190035,Fiber sle,NOS,Revenue,GR25Y-01737,PR25Y-01508,DEP27,Curator,IR25Y-01379,INR,      1.00000,ELE01,Project Multi-channeled well-modulated product,INDIAN RUP,10,4,40
6596,2025-04-07 00:00:00,CSA13,Huff-Kim,WI,winding Material,S0E190128,Lid Wire,FET,Revenue,GR25Y-00775,PR25Y-00682,DEP27,Curator,IR25Y-00618,INR,      1.00000,ELE01,Project Multi-channeled well-modulated product,INDIAN RUP,30,20,600
6618,2025-06-07 00:00:00,CSA13,Huff-Kim,C0007,Motor,S0E060038,Fiber sle,NOS,Revenue,GR25Y-00784,PR25Y-00685,DEP27,Curator,IR25Y-00622,INR,      1.00000,ELE01,Project Multi-channeled well-modulated product,INDIAN RUP,10,18,180
6617,2025-06-07 00:00:00,CSA13,Huff-Kim,C0007,Motor,S0E060036,Fiber sle,NOS,Revenue,GR25Y-00784,PR25Y-00685,DEP27,Curator,IR25Y-00621,INR,      1.00000,ELE01,Project Multi-channeled well-modulated product,INDIAN RUP,10,7,70
6615,2025-06-07 00:00:00,CSA13,Huff-Kim,WI,winding Material,S0E190183,Winding C,KGS,Revenue,GR25Y-00784,PR25Y-00685,DEP27,Curator,IR25Y-00621,INR,      1.00000,ELE01,Project Multi-channeled well-modulated product,INDIAN RUP,21.46,1093.22,23460.5
6612,2025-06-07 00:00:00,CSA13,Huff-Kim,WI,winding Material,S0E190087,Nomax Pap,KGS,Revenue,GR25Y-00784,PR25Y-00685,DEP27,Curator,IR25Y-00621,INR,      1.00000,ELE01,Project Multi-channeled well-modulated product,INDIAN RUP,1.13,1100,1243
6613,2025-06-07 00:00:00,CSA13,Huff-Kim,WI,winding Material,S0E190035,Fiber sle,NOS,Revenue,GR25Y-00784,PR25Y-00685,DEP27,Curator,IR25Y-00621,INR,      1.00000,ELE01,Project Multi-channeled well-modulated product,INDIAN RUP,10,4,40
7649,2025-01-05 00:00:00,CSA13,Huff-Kim,WI,winding Material,S0E190077,Winding C,KGS,Revenue,GR25Y-00277,PR25Y-00219,DEP27,Curator,IR25Y-00194,INR,      1.00000,ELE01,Project Multi-channeled well-modulated product,INDIAN RUP,4,1018.64,4074.56
7648,2025-01-05 00:00:00,CSA13,Huff-Kim,WI,winding Material,S0E190081,Winding C,KGS,Revenue,GR25Y-00277,PR25Y-00219,DEP27,Curator,IR25Y-00194,INR,      1.00000,ELE01,Project Multi-channeled well-modulated product,INDIAN RUP,2.1,1021.18,2144.48
7646,2025-01-05 00:00:00,CSA13,Huff-Kim,WI,winding Material,S0E190029,Fiber Sle,NOS,Revenue,GR25Y-00277,PR25Y-00219,DEP27,Curator,IR25Y-00194,INR,      1.00000,ELE01,Project Multi-channeled well-modulated product,INDIAN RUP,10,2,20
7647,2025-01-05 00:00:00,CSA13,Huff-Kim,WI,winding Material,S0E190019,Lid Wire,FET,Revenue,GR25Y-00277,PR25Y-00219,DEP27,Curator,IR25Y-00194,INR,      1.00000,ELE01,Project Multi-channeled well-modulated product,INDIAN RUP,32.8,6.097,199.98
7650,2025-01-05 00:00:00,CSA13,Huff-Kim,WI,winding Material,S0E190087,Nomax Pap,KGS,Revenue,GR25Y-00277,PR25Y-00219,DEP27,Curator,IR25Y-00194,INR,      1.00000,ELE01,Project Multi-channeled well-modulated product,INDIAN RUP,.89,1100,979
6181,2025-02-08 00:00:00,CSA13,Huff-Kim,WI,winding Material,S0E190014,Winding C,KGS,Revenue,GR25Y-00990,PR25Y-00868,DEP27,Curator,IR25Y-00788,INR,      1.00000,ELE01,Project Multi-channeled well-modulated product,INDIAN RUP,2.5,1182.2,2955.5
6182,2025-02-08 00:00:00,CSA13,Huff-Kim,WI,winding Material,S0E190179,Winding C,KGS,Revenue,GR25Y-00990,PR25Y-00868,DEP27,Curator,IR25Y-00788,INR,      1.00000,ELE01,Project Multi-channeled well-modulated product,INDIAN RUP,12.05,1042.37,12560.56
9584,2025-08-25 00:00:00,CSA13,Huff-Kim,WI,winding Material,S0E190021,Nomax Pap,KGS,Revenue,GR25Y-01161,PR25Y-01026,DEP27,Curator,IR25Y-00930,INR,      1.00000,ELE01,Project Multi-channeled well-modulated product,INDIAN RUP,.48,1650,792
9583,2025-08-25 00:00:00,CSA13,Huff-Kim,WI,winding Material,S0E190024,Winding C,KGS,Revenue,GR25Y-01161,PR25Y-01026,DEP27,Curator,IR25Y-00930,INR,      1.00000,ELE01,Project Multi-channeled well-modulated product,INDIAN RUP,1.5,1044,1566
6188,2025-07-27 00:00:00,CDI02,"Taylor, Leach and Baker",C0011,Relay    Coil & Kit,S0E100058,3TF Conta,NOS,Revenue,GR25Y-00947,PR25Y-00818,DEP01,132kv Power Sub,IR25Y-00730,INR,      1.00000,ELE01,Project Multi-channeled well-modulated product,INDIAN RUP,3,7735,14155.05
9578,2025-08-25 00:00:00,CSA13,Huff-Kim,WI,winding Material,S0E190062,Fiber sle,NOS,Revenue,GR25Y-01161,PR25Y-01026,DEP27,Curator,IR25Y-00930,INR,      1.00000,ELE01,Project Multi-channeled well-modulated product,INDIAN RUP,10,6,60
9582,2025-08-25 00:00:00,CSA13,Huff-Kim,WI,winding Material,S0E190029,Fiber Sle,NOS,Revenue,GR25Y-01161,PR25Y-01026,DEP27,Curator,IR25Y-00930,INR,      1.00000,ELE01,Project Multi-channeled well-modulated product,INDIAN RUP,10,2,20
11510,2025-11-04 00:00:00,CSA13,Huff-Kim,WI,winding Material,S0E190015,Winding C,KGS,Revenue,GR25Y-00094,PR25Y-00078,DEP27,Curator,IR25Y-00068,INR,      1.00000,ELE01,Project Multi-channeled well-modulated product,INDIAN RUP,4.4,1001.69,4407.44
6459,2025-04-08 00:00:00,CMA02,"Johnson, Taylor and Stewart",C0015,Daily Electricals,S0E200002,Limit Swi,NOS,Revenue,GR25Y-00999,PR25Y-00867,DEP13,Private music teacher,IR25Y-00786,INR,      1.00000,ELE01,Project Multi-channeled well-modulated product,INDIAN RUP,6,684,4104
6389,2025-07-31 00:00:00,CVA16,Parker Ltd,C0015,Daily Electricals,S0E140806,GI Cable,MTR,Capital,GR25Y-00979,PR25Y-00783,DEP01,132kv Power Sub,IR25Y-00703,INR,      1.00000,ELE01,Project Multi-channeled well-modulated product,INDIAN RUP,30,960,28800
11043,2025-07-04 00:00:00,CSA37,Burns LLC,C0015,Daily Electricals,S0E200031,Switch DP,NOS,Revenue,GR25Y-00068,PR25Y-00057,DEP12,"Accountant, chartered certified",IR25Y-00038,INR,      1.00000,ELE01,Project Multi-channeled well-modulated product,INDIAN RUP,1,299,125.58
11044,2025-07-04 00:00:00,CSA37,Burns LLC,C0015,Daily Electricals,S0E141277,Modular P,NOS,Revenue,GR25Y-00068,PR25Y-00057,DEP12,"Accountant, chartered certified",IR25Y-00038,INR,      1.00000,ELE01,Project Multi-channeled well-modulated product,INDIAN RUP,2,435,365.4
6552,2025-02-07 00:00:00,CDE24,"Larson, Kennedy and White",C0006,Cable All Type,S0E050173,Aluminium,MTR,Revenue,GR25Y-00752,PR25Y-00663,DEP20,KALIKA ROLLING,IR25Y-00603,INR,      1.00000,ELE01,Project Multi-channeled well-modulated product,INDIAN RUP,90,23.4,2106
6556,2025-02-07 00:00:00,CIN07,Campbell-Owen,C0005,Carbon Brush,S0E040023,Carbon Br,NOS,Revenue,GR25Y-00750,PR25Y-00340,DEP03,Paramedic,IR25Y-00307,INR,      1.00000,ELE01,Project Multi-channeled well-modulated product,INDIAN RUP,200,783,137808
6555,2025-02-07 00:00:00,CIN07,Campbell-Owen,C0005,Carbon Brush,S0E040018,Carbon Br,NOS,Revenue,GR25Y-00750,PR25Y-00340,DEP03,Paramedic,IR25Y-00307,INR,      1.00000,ELE01,Project Multi-channeled well-modulated product,INDIAN RUP,100,622,54736
6598,2025-04-07 00:00:00,CSA13,Huff-Kim,WI,winding Material,S0E190145,Winding C,KGS,Revenue,GR25Y-00775,PR25Y-00682,DEP27,Curator,IR25Y-00618,INR,      1.00000,ELE01,Project Multi-channeled well-modulated product,INDIAN RUP,4.3,1093.22,4700.85
6599,2025-04-07 00:00:00,CSA13,Huff-Kim,WI,winding Material,S0E190127,Lid Wire,MTR,Revenue,GR25Y-00775,PR25Y-00682,DEP27,Curator,IR25Y-00618,INR,      1.00000,ELE01,Project Multi-channeled well-modulated product,INDIAN RUP,30,30,900
6600,2025-04-07 00:00:00,CSA13,Huff-Kim,C0027,General,S0M092391,PVC Paper,KGS,Revenue,GR25Y-00775,PR25Y-00682,DEP27,Curator,IR25Y-00618,INR,      1.00000,ELE01,Project Multi-channeled well-modulated product,INDIAN RUP,1.27,300,381
6597,2025-04-07 00:00:00,CSA13,Huff-Kim,WI,winding Material,S0E190050,Lid Wire,FET,Revenue,GR25Y-00775,PR25Y-00682,DEP27,Curator,IR25Y-00618,INR,      1.00000,ELE01,Project Multi-channeled well-modulated product,INDIAN RUP,30,55,1650
6581,2025-04-07 00:00:00,CMA02,"Johnson, Taylor and Stewart",C0015,Daily Electricals,S0E140502,Connector,NOS,Revenue,GR25Y-00772,PR25Y-00634,DEP13,Private music teacher,IR25Y-00573,INR,      1.00000,ELE01,Project Multi-channeled well-modulated product,INDIAN RUP,25,129,3225
6580,2025-04-07 00:00:00,CMA02,"Johnson, Taylor and Stewart",C0015,Daily Electricals,S0E140546,Connector,NOS,Revenue,GR25Y-00772,PR25Y-00634,DEP13,Private music teacher,IR25Y-00573,INR,      1.00000,ELE01,Project Multi-channeled well-modulated product,INDIAN RUP,5,129,645
6579,2025-04-07 00:00:00,CMA02,"Johnson, Taylor and Stewart",C0015,Daily Electricals,S0M160422,Connector,NOS,Revenue,GR25Y-00772,PR25Y-00634,DEP13,Private music teacher,IR25Y-00573,INR,      1.00000,ELE01,Project Multi-channeled well-modulated product,INDIAN RUP,21,259,5439
6619,2025-06-07 00:00:00,CSA13,Huff-Kim,WI,winding Material,S0E190033,Lid Wire,FET,Revenue,GR25Y-00784,PR25Y-00685,DEP27,Curator,IR25Y-00621,INR,      1.00000,ELE01,Project Multi-channeled well-modulated product,INDIAN RUP,32.8,30.4878,1000
6614,2025-06-07 00:00:00,CSA13,Huff-Kim,C0019,Daily Consumable,S0E060034,DR.Beg Va,LTR,Revenue,GR25Y-00784,PR25Y-00685,DEP27,Curator,IR25Y-00621,INR,      1.00000,ELE01,Project Multi-channeled well-modulated product,INDIAN RUP,5,310,1550
6616,2025-06-07 00:00:00,CSA13,Huff-Kim,WI,winding Material,S0E190062,Fiber sle,NOS,Revenue,GR25Y-00784,PR25Y-00685,DEP27,Curator,IR25Y-00621,INR,      1.00000,ELE01,Project Multi-channeled well-modulated product,INDIAN RUP,10,6,60
6458,2025-04-08 00:00:00,CMA02,"Johnson, Taylor and Stewart",C0006,Cable All Type,S0E050415,Aluminium,MTR,Revenue,GR25Y-00999,PR25Y-00877,DEP13,Private music teacher,IR25Y-00795,INR,      1.00000,ELE01,Project Multi-channeled well-modulated product,INDIAN RUP,500,31,15500
6540,2025-01-07 00:00:00,CHI04,Miller PLC,C0002,Lugs,S0E010043,Lugs 70 s,NOS,Revenue,GR25Y-00748,PR25Y-00633,DEP13,Private music teacher,IR25Y-00573,INR,      1.00000,ELE01,Project Multi-channeled well-modulated product,INDIAN RUP,50,24,1200
6547,2025-01-07 00:00:00,CMA02,"Johnson, Taylor and Stewart",C0015,Daily Electricals,S0E140546,Connector,NOS,Revenue,GR25Y-00744,PR25Y-00634,DEP13,Private music teacher,IR25Y-00573,INR,      1.00000,ELE01,Project Multi-channeled well-modulated product,INDIAN RUP,20,129,2580
